author,date,introduce,location,price,review,star

王雅婕, /2011-02-01,,科学出版社,¥20.50,131条评论,width: 90%;

李军, /2014-01-01,十年经典，独步江湖：秉承清华优良品质，锻造经典读本 秘笈荟萃，引领潮流：精选主流软件，引领时代风尚，据前沿高端 视频讲解，易学易精：图解教学，视频演示，简单易学，学而能精 完整专业的知识体系+典型使用的案例技巧+详尽高清的图解教学+超值贴心的光盘资源 经典案例与实用技巧，丰富实用 图解教学与多媒体演示，一看即会,清华大学出版社,¥35.60,54条评论,width: 100%;

何玉辉, /2016-05-31,,西安电子科技大学出版社,¥33.60,3条评论,width: 0%;

尹小港, /2013-09-01,,海洋出版社,¥27.60,3条评论,width: 100%;

肖阳, /2015-06-01,,电子工业出版社,¥55.10,91条评论,width: 90%;

杨丽芳, /2014-08-01,,水利水电出版社,¥20.40,12条评论,width: 100%;

潘速圆, /2015-02-01,作者拥有26年教学经验，力求用简练的语言表达3DSMAX建模方法，每个章节的编写都从读者的角度考虑，为读者使用提供方便。,中国轻工业出版社,¥39.20,122条评论,width: 90%;

Kenny, /2014-10-01,,机械工业出版社,¥33.80,169条评论,width: 100%;

点智文化, /2011-08-01,自从Flash被Adobe公司收购之后，加入了大量的新功能，并逐渐完善了很多原有的功能，而想要在一本书中尽述其功能，无疑是不现实的，因此，《中文版Flash CS5完全学习手册》结合多年的教学和使用经验，从中摘选出了*实用、*核心的知识与功能进行详细讲解，掌握这些知识与功能基本上可以保证读者能够应对工作与生活中遇到的与Flash相关的各种问题。,化学工业出版社,¥47.60,5条评论,width: 100%;

温鑫工作室, /2013-01-01,,北京希望电子出版社,¥59.20,169条评论,width: 90%;

李波, /2017-08-01,,电子工业出版社,¥110.00,4条评论,width: 0%;

李美丽, /2016-10-20,,西安电子科技大学出版社,¥19.30,15条评论,width: 0%;

Jeannie, /2014-04-01,《游戏开发工程师修炼之道(附光盘原书第3版)》不仅详细介绍了游戏开发的历史性和框架性的内容，而且分析了创作引人注目的游戏的各种技术细节、方法和**实践，并针对游戏开发在团队建设、市场营销和社区维护等方面的一些热点问题进行了详细解释。游戏开发工程师需要对游戏开发过程中的大多数环节负责，是决定游戏成败的关键人物，需要掌握的知识非常多。如何才能修炼成为一名优秀的游戏开发工程师？本书作者诺瓦克以自己多年游戏行业从业经历现身说法，相信一定能给你系统性且可操作的理论与实践指导！,机械工业出版社,¥68.30,74条评论,width: 90%;

刘莹昕, /2009-01-01,,中国劳动社会保障出版社,¥5.40,43条评论,width: 90%;

马增友, /2014-01-01,《Adobe Photoshop网页设计与制作标准实训教程（CS5修订版）》本书以大量应用案例及其设计鉴赏分析拓展图形设计原理知识，以经典案例解析丰富实践知识，以设计要点说明理解并分析图形设计易错点，全书贯穿图形设计完整工作流程，培养实际项目设计思想与理念。,文化发展出版社,¥24.50,60条评论,width: 80%;

赵琨, /2014-08-01,,北京师范大学出版社,¥26.30,6条评论,width: 100%;

韩佳伶, /2018-04-01,,科学出版社,¥53.70,4条评论,width: 0%;

宋静远, /2011-02-01,,北京大学出版社,¥35.50,5条评论,width: 100%;

刘再行, /2014-03-01,,化学工业出版社,¥36.50,2条评论,width: 0%;

杨欢耸, /2017-01-01,,电子工业出版社,¥30.00,11条评论,width: 100%;

杨雪果, /2018-08-01,,电子工业出版社,¥147.80,0条评论,width: 0%;

王亚盛, /2016-02-01,,机械工业出版社,¥29.70,2条评论,width: 0%;

赵志刚, /2013-02-01,,高等教育出版社,¥43.50,4条评论,width: 0%;

龙飞, /2013-04-01,,上海科学普及出版社,¥50.70,5条评论,width: 0%;

安德鲁, /2017-08-01,,人民邮电出版社,¥157.00,0条评论,width: 0%;

张雪莉, /2010-11-01,,国防工业出版社,¥16.20,15条评论,width: 100%;

方其桂, /2016-08-01,本书特色 ● 内容实用：本书将操作分解成一个个实例，每个实例都通过 跟我学 来实现轻松学习和掌握。每章节还设置了 强化练习 模块，使读者对所学知识加以巩固提高。 ● 图文并茂：在介绍具体操作步骤的过程中，语言简洁，基本上每一个步骤都配有对应的插图，用图文来分解复杂的步骤。路径式图示引导，便于在翻阅图书的同时上机操作。 ● 提示技巧：本书对读者在学习过程中可能会遇到的疑问以 知识库 的形式进行了说明，以免读者在学习的过程中走弯路。 ●本书提供PPT教学课件和案例源文件,清华大学出版社,¥34.40,33条评论,width: 100%;

赵君韬, /2012-04-01,《中文版Adobe Illustrator教程(附光盘高等院校多媒体专业通用教材)》编著者赵君韬、 吕冰、乔保军、李晓艳。 本教材根据工作流程顺序并结合adobe illustrator来详细介绍设计行业中的软件使用技巧。 本教材适合初学者，也适合有一定基础的中级读者。读者可根据自己的能力程度来选择需要阅读的章节。,清华大学出版社,¥33.20,60条评论,width: 90%;

Christer, /2013-03-01,一本使用AS3和AGAL，在Flash 11 Stage3D（Molehill）中创建炫目3D游戏的渐进式指南！ Adobe Stage3D是一系列3D API，它将3D引入了Flash平台 如何在Flash世界中创建你自己的下一代3D游戏？如果你曾梦想用Flash编写自己的次世代3D游戏，Stage3D的硬件加速能力将让你震惊！《AdobeFlash 11Stage3D（Molehill）游戏编程初学者指南》循序渐进，使用激动人心的新技术，教会你如何用AS3编写3D游戏。,科学出版社,¥53.70,184条评论,width: 90%;

刘迪, /2017-01-01,本书内容丰富、结构清晰、图文并茂、通俗易懂，适合以下读者学习使用：(1) 从事平面设计、图像处理、照片处理的工作人员。(2) 对广告设计、图片处理感兴趣的业余爱好者。(3) 社会培训班中学习Photoshop的学员。(4) 大中专院校相关专业的学生。,清华大学出版社,¥33.60,18条评论,width: 0%;

Willi, /2016-08-15,本书是写给不同交叉学科的读者，尝试在CT的基本原理和应用这两方面做讲解，因此重点放在物理、技术方面，而放射学方面略微提及，对先验知识也没有特殊要求。重要的CT术语集中在术语表中并作了简明定义。对于细节问题，本书参考了相关文献。本书并不主张或致力于提供一个完整的参考书目，而只是为了尽可能保持本书的自洽性。本书讲述的目标是否实现还留待读者判断。作者随时接受读者的建议、评论、批评，同时希望本书第三版像前两版一样得到读者同样的认同。,清华大学出版社,¥78.20,21条评论,width: 100%;

, /2014-10-01,经典畅销书系列全新升级。市面上最全面*版本的会声会影学习图书。 《会声会影X7视频剪辑完全自学一本通》实例丰富，图文并茂，在每一章中为读者提供了“专家支招”的环节，并在每章结尾都为读者提供一个举一反三的案例，供读者测验学习成果。本书附带1张DVD光盘，光盘中收录了本书所有案例的素材文件和最终效果文件，读者可以通过这些素材进行实例操作，以尽快熟悉并增强对会声会影X7各项功能的理解。光盘中还加入了书中所有案例的视频教学文件，以帮助读者更好地学习。,电子工业出版社,¥70.90,468条评论,width: 90%;

王瀛, /2013-12-01,80个技巧提示放送 108个技能实例奉献 300个素材效果奉献 400分钟视频演示 500款超值素材赠送 1590张图片辅助说明,海洋出版社,¥28.10,0条评论,width: 0%;

张璟雷, /2011-05-01,暂时没有内容,海洋出版社,¥31.70,0条评论,width: 0%;

付朝军, /2015-07-01,本书是畅销书《用PowerPoint2007制作多媒体课件实用技巧》的新版书，详解PowerPoint2013的新特点，循序渐进，方便练习，实例丰富，随书提供光盘。,清华大学出版社,¥27.60,6条评论,width: 0%;

张鑫, /2014-06-01,,北京理工大学出版社,¥29.70,7条评论,width: 100%;

全国专业技术人员计算机应用能力考试专家委员会, /2012-01-01,一、紧扣大纲，明确思路 明确复习思路，弄清考试要点。掌握复习方法，把握考题的方向。 二、考点速查，方便快捷 以考点作为索引，知识点独立，便于查询。 三、高度浓缩，超值实用 融入“考点分析”，明确考试的动向。特有的操作方式的总结，可以使考生迅速地找到该类知识点具体的方法和操作位置。 四、口袋大小，便于携带 精致小巧的版本，方便携带。,电子工业出版社,¥41.40,6条评论,width: 0%;

水晶石教育, /2015-02-01,《水晶石技法——3ds Max动画特效实战手册》是“水晶石技法”系类图书中的一本，通过11个不同的案例分别讲解了目前动画中常用的特效，例如动态水面效果、流体效果、写实场景效果、拖尾烟雾效果、布料和烟雾效果、雾效和体积云效果、PF粒子特效、动态植物效果、日景特效、破碎及烟雾特效和爆炸场景特效。并且特效对应的插件都进行了讲解，例如glu3D、Mad Car、fumeFX等。 本书作者阵容强大，孟维、严邦明、陈彦、李淳等八位作者均为国内***的建筑动画设计师，其作品水平也是首屈一指的，**程度保证本书的专业性。,暂无,¥56.84,6条评论,width: 100%;

贾连兴, /2017-03-01,,国防工业出版社,¥60.70,21条评论,width: 0%;

Fields, /2015-11-01,详解游戏设计策略与营销技巧，掌握行业术语和工作思路 用户获取机制及货币化模式核心要点深入剖析 数据指标的获取与分析，走向成功的必由之路 众多知名专家与业内领袖专访，深入了解知名产品的成功奥秘,电子工业出版社,¥49.00,0条评论,width: 0%;

时代印象, /2014-01-01,完全自学：设计了300个实例，从*基础的设置与操作入手，由浅入深、从易到难，可以让读者循循渐进学到3ds Max的重要技术（建模、灯光、材质、VRay渲染和动画）及相关操作技巧，同时掌握行业内的相关知识。 技术手册：在以实例介绍软件技术和项目制作的同时，并没有放弃对常见疑点和技术难点的深入解析。几乎每章都根据实际情况设计了“技巧与提示”和“技术专题”，不仅可以让读者充分掌握该版块中所讲的知识，还可以让读者在实际工作中遇到类似问题时不再犯相同的错误。 速查手册：在实际工作中，拿到一个项目以后，往往会先交给模型师制作模型，比如要创建一个欧式台灯模型，而这个模型师恰好又刚入行不久，因此在看到图样时往往会无从下手，这时就可以查阅书中相应的实例（在目录和彩插中均可方便查到），寻找制作思路与灵感,人民邮电出版社,¥54.50,10条评论,width: 100%;

郭晓磊.李君, /2013-03-01,Adobe创意大学管理中心 推荐 职业设计师岗位技能实训教育方案指定教材 本书特点 ◆ 国内资深版式设计专家联合编写，分享多年版式制作经验 ◆ 书中所有案例均来源于真实产品，可操作性强 ◆ 每章采用“知识点+综合案例”的写作结构，以小见大，以大释小 ◆ *后两章为商业综合案例，介绍版式设计和制作流程，将知识和技巧融会贯通 ◆ 融入作者多年使用InDesign在制作过程中的经验、技巧与注意事项 读者对象 ◆ 高等院校、各类职业院校相关专业 ◆ InDesign初学者及自学人员 ◆ 版式设计相关培训班 1CD教学资料光盘：全部实例的素材文件，全部实例的结果文件 为用书教师免费赠送多媒体资源包 电子教案、InDesign教学案例 索取方式，请致电：010-64865699 E-mail： bookservice@126.com 网站下载,科学出版社,¥27.50,51条评论,width: 90%;

陈彦许, /2011-08-01,由陈彥许等编著的《网页设计与制作》紧紧抓住行业需要，以培养能力、突出实用为主要出发点。全书在介绍网页设计与制作相关知识的基础上，以实例为主线，详细介绍制作步骤、方法和技巧。本书共八章节，内容包括网页设计与制作概述，Dreamweaver的基本操作，CSS样式，网页特效设计，动态网页设计初步，处理网页中的图像等。,水利水电出版社,¥18.40,9条评论,width: 100%;

白英伯, /2011-08-01,,清华大学出版社,¥29.80,21条评论,width: 90%;

曲兴卫, /2016-01-01,适读人群 ：电商海报设计爱好者 快速掌握Photoshop CC商广告设计，海量素材直接用,电子工业出版社,¥58.40,0条评论,width: 0%;

陆玲, /2012-01-01,《计算机图形学》是在2006年笔者陆玲、桂颖、李丽华编写的《计算机图形学》基础上进行修订完成的。修订后的本书共分9章内容，重点介绍计算机图形学中各类基本图形的生成算法及程序设计，使学生学完本课程后能编程实现基本二维图形到三维真实感图形。详细介绍三维真实感图形生成的全部过程及程序设计。强调理论与实践相结合，动脑与动手相结合。,电子工业出版社,¥22.10,14条评论,width: 100%;

李铁, /2016-05-01,1、 艺术与技术相结合，结合具体实例进行深入分析。2、 强调可操作性和理论的系统性，突出实用性。3、 配套资源丰富，包括多媒体PPT课件、案例素材、工程文件等。4、 采用“目标分解、任务驱动、理论渗透、技能培养”的创新编排模式，积极做到真正贯彻落实以读者为主体、以专业能力为本位的编写理念。,人民邮电出版社,¥31.40,12条评论,width: 100%;

刘捷, /2016-08-01,65 个专业案例 289 个案例素材及源文件 教学大纲、备课教案、PPT、操作答案全套教学支持 课堂案例示范+软件功能学习+课堂案例演练+课后习题提升+商业设计实训 素材及效果文件下载链接http:// pan.baidu.com/s/1ge2DxB1,人民邮电出版社,¥32.20,13条评论,width: 100%;

巴克, /2015-03-01,,清华大学出版社,¥67.60,49条评论,width: 100%;

李兴, /2013-06-01,中央美术学院动画系主任晓欧、上海阿凡达卡通集团董事长郎冰倾力推荐,清华大学出版社,¥38.40,36条评论,width: 100%;

胡秀娥, /2014-09-01,,机械工业出版社,¥52.80,89条评论,width: 100%;

顼宇峰, /2016-02-01,国内一本专门讲述Highcharts网页图表制作的图书，Highcharts中文网力荐 Highcharts中文网超级版主jsbome力作，展现Highcharts的强大功能和独特魅力 阿里、支付宝、facebook、海尔、阿里云、中国移动、雅虎、VISA、NOKIA等全球100强企业中的61家都在使用的网页图表制作技术，直通网页高薪之路 通过335个网页图表实例，全面讲解了Highcharts网页图表制作技术，并对几十种第三方插件的使用做了深入讲解，以帮助读者制作具备复杂功能的图表 涉及面广，从基本的图表元素设置到各种图表构建，再到特殊类型的图表定制，几乎涉及Highcharts图表制作的所有重要知识 系统讲解了网页图表中各个组成部分的构建和设置方式，涵盖常见的22种基本图表类型和9种特殊图表类型，并解释了用户容易遇到的各类Highcharts问题 推荐阅读：Web开发典藏大系 《,清华大学出版社,¥47.60,55条评论,width: 100%;

麓山文化, /2015-04-01,《Phobshop CC数码照片处理完全自学教程》一书本书具有以下特色： 零点快速起步，照片处理全面掌握：本书专为Photoshop新手精心准备，首先介绍了一些摄影方面的基本知识，然后由浅入深、循序渐进地全面讲解了不同主题、不同类型数码照片处理的各种方法，没有软件和摄影基础的读者也可轻松学习、全面掌握。 18大照片主题，各类技法一网打尽：本书讲解的数码照片类型包括人像、风光、静物、宠物、婚纱照、写真照、老照片、*宝贝等各种常见类型，处理技法涵盖降噪、裁剪、变形、拼接、修复、调色、精修、合成、美化等，是一本后期处理的技法宝典。 91个拍照技巧，摄影技能快速提升：摄影和后期是离不开的好伙伴，照片拍好了，后期就会节省很多的时间。本书所选照片都是摄影中的佳作，通过借鉴其构图和摄影技巧，能够全面提升读者的摄影技能。同时,机械工业出版社,¥70.30,84条评论,width: 90%;

李松月, /2016-09-01,导语_点评_推荐词,人民邮电出版社,¥31.90,15条评论,width: 80%;

崔英敏, /2014-08-01,本书采用Photoshop CS6版本，按照“课堂案例－软件功能解析－课堂练习－课后习题”这一思路进行编排，实例非常丰富且贴近商业应用。为方便教师教学，本书配备了详尽的课堂练习和课后习题的操作步骤以及PPT课件、教学大纲等丰富的教学资源，任课教师可到人民邮电出版社教学服务与资源网（www.ptpedu.com.cn）免费下载使用。本书*后有综合设计实训，在软件的典型应用领域中选取典型案例，根据商业设计项目真实情境提出客户需求和设计要求，引导学生利用所学知识完成商业设计项目，难度适合作为*终的课程设计。,人民邮电出版社,¥29.00,34条评论,width: 100%;

徐璟, /2011-10-01,Maya是近年来活跃在PC平台上的优秀的三维造型与动画制作软件，被广泛应用于三维动画制作、建筑效果图设计与制作、工程设计、影视广告制作、三维游戏设计、多媒体教学等领域。Maya包含了***的建模、绑定、动画、材质、灯光、特效、运动匹配等专业技术，多年来受到广大影视特效公司与计算机图形图像制作者的一致好评，其版本也在不断地更新。 徐璟、孙信成、王晓青主编的《Maya动画制作案例教程》做为精品课程的配套教材，通过30多个实用而经典的范例，循序渐进地介绍Maya的基本功能以及动画的制作方法与技巧。,电子工业出版社,¥27.60,14条评论,width: 90%;

李晓东, /2016-08-04,编辑推荐： 随书附赠教学光盘 18小时图书同步视频 100多本电子书免费视频 24小时QQ群实时答疑 海量实例视频、素材文件 图书精讲PPT便于要点掌握 本书特色： 1.章首导读：以言简意赅的语言表述本章介绍的主要内容 2.教学视频：紧密结合光盘，列出本章有同步教学视频的操作案例 3.实例概述：简要描述实例内容，同时让读者明确该实例是否附带教学视频或源文件 4.实用技巧：讲述软件在实际应用中的操作技巧，让读者少走弯路、事半功倍 5.知识点滴：插入大量的知识要点，或者本节知识的重点解析以及难点提示 6.操作步骤：图文并茂，详略得当，让读者对实例操作过程轻松上手,清华大学出版社,¥35.50,23条评论,width: 90%;

人民教育出版社课程教材研究所职业教育课程教材研究开发中心, /2016-03-01,,人民教育出版社,¥29.50,32条评论,width: 20%;

暂无信息, /2016-09-01,,暂无信息,¥52.00,1条评论,width: 0%;

安雪梅, /2016-06-30,网页设计与配色必备好书，深入剖析网页设计相关的方方面面、网页界面、网页空间处理，网页文字与图片、网页色彩，网页配色、网页风格设计，由浅入深地介绍相关的理论知识和设计实践案例。包含大量优秀设计网页图例，结合作者多年教学实践体会，对网页的设计与配色进行了细致的讲解。,清华大学出版社,¥30.80,5条评论,width: 100%;

林兆胜, /2013-01-01,,清华大学出版社,¥60.70,158条评论,width: 90%;

周兰娟, /2018-08-04,作者有近20年的一线计算机专业课的教学经历。采用Adobe Photoshop有重大更新的 CS6 版本。全书采用 任务驱动教学法 ，每一章先精心设计了相应的工作任务。 书中配套了教学课件、演示视频及相关素材。,清华大学出版社,¥40.80,0条评论,width: 0%;

黄攀, /2015-03-01,,清华大学出版社,¥26.20,5条评论,width: 100%;

腾讯游戏天美工作室群, /2016-06-01,对于游戏来说，关卡是其命脉，也是玩家被其迷倒的主因。作为玩家的我们时而在游戏中兴奋地手舞足蹈，时而紧张地出汗和尖叫，这是为什么？本书通过腾讯资深关卡策划的实际项目经验，为您展示关卡制作的奥秘与门道！,电子工业出版社,¥50.60,0条评论,width: 0%;

, /2017-09-01,,无,¥129.80,1条评论,width: 0%;

麓山文化, /2012-01-01,228个实例案例 5大综合实例 540多分钟视频教学,机械工业出版社,¥53.80,124条评论,width: 90%;

前沿文化, /2011-07-01,随着计算机技术的普及，Internet迅速走进了各企事业单位和家庭。网站作为面向世界的窗口，其设计和制作包含多种技术，如平面设计技术、动画制作技术、CSS技术、XHTML技术和JavaScript技术等。何琛编著的《网页设计与网站建设完全学习手册》以AdobeDreamweaver CS5、Photoshop CS5、Fireworks CS5和FlashCS5等为基本工具，详细介绍了如何设计网页与网站。本书从网页设计基本流程入手，结合大量实例介绍网页设计的理论、方法与工具。每一章都配合丰富的插图进行说明，讲解生动翔实、浅显易懂，以便用户能够迅速上手，轻松学会网页设计。,科学出版社,¥40.70,96条评论,width: 90%;

徐晶, /2010-02-01,,中国铁道出版社,¥32.25,12条评论,width: 50%;

常樱, /2012-01-01,,清华大学出版社,¥55.30,0条评论,width: 0%;

张鑫磊, /2016-03-01,,电子工业出版社,¥58.70,143条评论,width: 90%;

郑刚, /2014-05-01,,北京师范大学出版社,¥30.00,9条评论,width: 0%;

陈启云, /2007-01-01,,西南师范大学出版社,¥31.70,16条评论,width: 100%;

王浩轩, /2018-03-01,,电子工业出版社,¥30.00,1条评论,width: 0%;

胡昭民, /2013-06-01,《游戏设计概论（第4版）》是一本提供初学者进人游戏设计领域的入门教材，其中不乏许多游戏开发的实战经验，介绍游戏开发过程中的各种工具、如何建立起良好的游戏基础规则、剧情故事巧妙的安排、华丽效果设计的要素、理念与现实的互补，让您能够在短时间内成为真正的游戏达人。 《游戏设计概论（第4版）》理论与实践并重，从目前的游戏类型与产业的认识开始介绍；接着对游戏设计流程、游戏程序开发工具、2D、3D、数学、物理现象模拟等主题进行讨论；*后完整地完成了一个在Android系统上的游戏开发与上架实战范例，让读者可以通过本书了解游戏开发与设计的过程，并逐步制作出自己的游戏。,清华大学出版社,¥33.10,93条评论,width: 100%;

刘瑞军, /2012-06-01,,清华大学出版社,¥18.70,13条评论,width: 100%;

任新宇, /2013-02-01,,水利水电出版社,¥26.60,37条评论,width: 90%;

周鸣超, /2014-10-01,本书特色 一、“KISS”原则，“Keep It Simple Stupid”保持简单 以保持简单作为数码照片后期处理的原则，抛开各种后期处理软件的优劣，将焦点放到数码照片拍摄工作流程上。使用*少的软件和*少的步骤，来做到同样的事情，提高数码照片后期处理效率。 二、展现完整的数码照片拍摄工作流程 以数码照片拍摄工作流程作为线索：拍摄-导入电脑-筛选管理-后期处理-发布。详细讲解Lightroom各个模块在 工作流程中的使用经验和技巧。 三、*简单的方法高效管理照片 以提前制定计划和保持简单为原则高效管理照片。从*简单的文件夹命名开始，展示Lightroom管理照片的核心技能，包括清晰有序的存放照片、筛选照片、收藏照片、查找照片和备份数据。 四、Lightroom预设提升工作效率 充分展示Lightroom*吸引人的功能之一“预设”，从*基,人民邮电出版社,¥62.40,45条评论,width: 100%;

赵艳莉, /2015-06-01,,安徽科学技术出版社,¥50.90,4条评论,width: 0%;

危锋, /2014-08-01,1、知识难度适中，符合中职学校教学特点 2、案例丰富，操作步骤详尽，符合中职学生学习特点 3、配套资源到位，有利于教师授课,人民邮电出版社,¥31.50,25条评论,width: 100%;

Michael, /2014-08-01,暂时没有内容,机械工业出版社,¥39.50,1条评论,width: 0%;

彭超, /2013-09-01,由彭超编著的《中文版3dsMax影视动画制作》分为9章，具体介绍了三维计算机图形学与动画电影、三维电脑动画软件基础、菜单与主工具栏、创建物体、三维模型制作基础，并以范例“游戏机”和“军用卡车”介绍了道具模型制作方法，以范例“机器人瓦力”和“博派大黄蜂”介绍了机械模型制作方法，以范例“卡通猴子”、“恐龙头像”和“盔甲战士”介绍了角色模型制作方法，*后通过范例“水面荷花”、“室内客厅”和“宁静庭院”介绍了场景模型的制作方法。,海洋出版社,¥50.90,41条评论,width: 100%;

修毅, /2013-02-01,1.本教材以网页设计创意为主，工程制作为辅，以静态网页设计技术为主，动态网页设计技术为辅。 2.本书以课堂案例为载体，以网页设计知识的演进为线索，向学生传授网页设计的知识和技能。。 3.本教材全覆盖Dreamweaver知识体系，完整解读网页设计知识和技巧，全方位融入CSS样式技术和动态网站设计技术，贯彻网站设计的工程理念和流程方法。,人民邮电出版社,¥35.50,49条评论,width: 100%;

九州书源, /2011-08-01,由九州书源编著的《Flash CS5动画制作》从Flash动画设计初、中级读者的角度出发，以动画的制作为基础，全面、详细地讲解了绘图、文本、元件和素材、库和时间轴、动画制作、声音和视频、ActionScript脚本等相关知识，使用户在较短的时间内学会使用 Flash CS5来制作动画。,清华大学出版社,¥40.70,142条评论,width: 90%;

彭超, /2013-12-01,,海洋出版社,¥53.70,17条评论,width: 100%;

王传炜, /2012-12-01,,电子工业出版社,¥33.80,30条评论,width: 90%;

胡仁喜, /2014-10-01,,机械工业出版社,¥53.70,72条评论,width: 100%;

王君学, /2013-02-01,修订后的教材充分考虑中职学生的知识水平和实际情况，内容由浅入深，循序渐进，在编写过程中适当增加一些有趣的案例，增加教材的趣味性和可读性。,人民邮电出版社,¥19.00,31条评论,width: 100%;

潘晟旻, /2015-02-01,,,¥18.90,23条评论,width: 100%;

刘贵国, /2016-03-20,85个视频教学文件，100个实用Flash源文件，180组网页PSD模板，200个网页欣赏，205个Dreamweaver实用插件，3000幅网页Banner欣赏，3000个精美网站Logo，涵盖网页设计与网站建设方方面面，包括网站的策划、网页的布局与色彩、Dreamweaver、Photoshop、Flash、HTML、CSS、DIV CSS 布局、HTML 5、JavaScript、ASP、VBScript、网站的维护、网站的推广与SEO等技术。,清华大学出版社,¥62.40,272条评论,width: 90%;

三拍客, /2014-05-01,全彩印刷，随书附赠DVD-ROM光盘。提供部分章节的音频、视频素材，实际案例的教学视频，以及*终生成的效果文件。 名家推荐。草谷中国总经理宋慧桐、北京市高教学会动漫游教育研究分会秘书长贡庆庆写序推荐。 适合购买此书的读者 ·影视制作、三维设计及教学培训人员 ·婚庆影楼、影视工作室、广告公司从业者 ·机关、单位和社会团体宣教中心，省市电教中心 ·视频网站、拍客、DV爱好者 ·高校教育技术学院、高职中职影视学院师生,人民邮电出版社,¥51.62,14条评论,width: 100%;

, /2013-05-24,,人民邮电出版社,¥38.90,18条评论,width: 100%;

张兵义, /2012-08-01,,机械工业出版社,¥28.40,67条评论,width: 90%;

彼得森, /2015-06-01,1. 全面覆盖从项目立项到网站上线的工作流程 2. 详细讲解响应式设计策略和技巧，为各式设备打造**的用户体验 3. 充分利用渐进增强优化用户体验 5. 不仅面向Web开发人员，适合从事网站相关工作的各类人群阅读参考,人民邮电出版社,¥54.50,110条评论,width: 100%;

缪亮, /2011-08-01,提供多媒体教学光盘 提供免费的电子教案 提供配套的实验教材 采用Authorware7.02中文版编写 整合多种辅助软件，全面展示课件制作技术内幕 提供课件制作视频教学演示 互动式学习，便捷的在线答疑 Authorware多媒体课件制作实验与实践（配光盘）（21世纪师范院校计算机实用技术规划教,清华大学出版社,¥30.50,91条评论,width: 90%;

scrap, /2016-01-01,全书共分为两大章，文字通俗易懂，内容详细而全面，分别讲解了平面设计教程和实际案例应用，其中包含18个示例，创意独特、风格各异。另外还讲解了Photoshop和Illustrator两款软件的工具和面部，以及基本操作教程。本书的示例通过Photoshop和Illustrator两款软件的不同功能完成创意拼贴，使读者不仅学会使用软件的不同功能，还得到创意的灵感。,人民邮电出版社,¥69.00,1条评论,width: 0%;

严弈红, /2012-07-01,,机械工业出版社,¥18.10,41条评论,width: 80%;

张子杰, /2016-05-18,,机械工业出版社,¥54.50,73条评论,width: 0%;

倪春迪, /2015-06-01,,清华大学出版社,¥28.40,3条评论,width: 0%;

Alexis, /2017-05-01,,人民邮电出版社,¥308.00,1条评论,width: 0%;

张凡, /2014-03-01,游戏作为一种现代娱乐形式，在世界范围内拥有巨大的市场空间和受众群体。我国政府大力扶持游戏行业，特别是对我国本土游戏企业予以重点扶持，积极参与游戏开发的国内企业可享受政府税收优惠和资金支持。近年来，国内的游戏公司迅速崛起，大量的国外一流游戏公司也纷纷进驻我国。面对飞速发展的游戏市场，我国游戏开发人才储备却严重不足，与游戏开发相关的工作变得炙手可热。 张凡编著的《3ds max+Photoshop游戏场景设计》定位明确，专门针对游戏中的场景制作定制了相关的实例。所有实例均按照专业要求制作，讲解详细、效果精良，填补了游戏场景制作课程相关教材的空缺。与上一版相比，本书添加了“第2章游戏中的道具制作——双手剑”和“第3章游戏室外场景制作——太极殿”两章实例，实用性更强，知识点更全面。,机械工业出版社,¥45.20,43条评论,width: 100%;

孙玉珍, /2016-09-01,导语_点评_推荐词,人民邮电出版社,¥35.10,9条评论,width: 0%;

于斌, /2015-06-01,,机械工业出版社,¥30.80,17条评论,width: 100%;

董永生, /2018-01-01,,科学出版社,¥53.70,19条评论,width: 100%;

姜全生, /2017-11-01,,电子工业出版社,¥25.20,3条评论,width: 0%;

杨剑涛, /2010-11-01,Premiere是由Adobe公司开发的影视编辑软件，它的功能强大、易学易用，深受广大影视制作爱好者和影视后期编辑人员的喜爱，已经成为这一领域*流行的软件之一。目前，我国很多中等职业学校的数字艺术类专业都将Premiere作为一门重要的专业课程。为了帮助职业学校的教师全面、系统地讲授这门课程，使学生能够熟练地使用Premiere来进行影视编辑，几位长期在职业学校从事Premiere教学的教师和专业影视制作公司经验丰富的设计师合作，共同编写了本书。 根据现代职业学校的教学方向和教学特色，对本书的编写体系做了精心的设计。每章按照“课堂实训案例—软件相关功能—课堂实战演练—课后综合演练”这一思路进行编排，力求通过课堂实训案例演练，帮助学生快速熟悉设计制作思路和软件功能；通过软件相关功能解析，帮助学生深入学习软件功能和制作特色；通,人民邮电出版社,¥23.10,51条评论,width: 80%;

李旭, /2014-01-01,《 After Effects CS6完全自学一本通 》 内容全面，结构编排合理，通过循序渐进的方式向读者介绍了After Effects CS6中的几乎全部功能和知识点。 实例丰富，图文并茂，并在每一章中为读者提供了专家支招的分析，并在每章中都为读者提供一个举一反三的案例，供读者测试学习成果。 配套的多媒体教学光盘中不但提供了本书所有实例的源文件和素材，还提供了所有实例的多媒体教学视频。 通过由浅入深的讲解方法 以帮助读者迅速掌握使用After Effects CS6进行影视后期合成与特效制作的精髓，让新手从零起飞，进而跨入高手行列。,电子工业出版社,¥78.20,96条评论,width: 90%;

