author,date,introduce,location,price,review,star

张霁芬, /2013-01-01,本书**版已出版，点击查看： 《AutoCAD建筑制图基础教程（2012版） 》 《高等学校计算机应用规划教材：AutoCAD建筑制图基础教程（2011版）》结合建筑制图标准及相关的建筑设计规范，由浅入深地介绍了AutoCAD建筑制图的基础知识及相关技能，内容包括AutoCAD图形绘制和编辑基础、AutoCAD在建筑制图中的各种实际应用、建筑图形的输出以及常用的绘图技巧。 读者对象：《高等学校计算机应用规划教材：AutoCAD建筑制图基础教程（2011版）》可作为高等院校建筑相关专业的教材或参考资料，也可作为土木建筑工程从业人员学习AutoCAD的参考书。 《高等学校计算机应用规划教材：AutoCAD建筑制图基础教程（2011版）》特色：基础知识与实践相结合，详细介绍AutoCAD在建筑制图中的各种实际应用；内容全面，实例丰富，可操作性强，能够切实提高读者的实际,清华大学出版社,¥29.80,7条评论,width: 100%;

云杰漫步科技CAX设计教研究室, /2011-02-01,,清华大学出版社,¥41.70,64条评论,width: 90%;

谭荣伟, /2014-01-01,精选作者在设计实践中的绘图技巧。 CAD绘图技巧例例精彩，招招实用。 独门秘籍课堂上学不到，网上搜不到。 快速实现CAD绘图从菜鸟到高手的蜕变。 揭秘建筑结构CAD绘图高级技巧与方法。,化学工业出版社,¥37.90,58条评论,width: 90%;

周四新, /2010-04-01,Pro／ENGINEER Wildfire较以往的Pro／ENGINEER版本除在功能上作了较大扩展外，在操作界面上也发生了革命性的变化，界面更友好，用户操作更快捷，Pro／ENGlNEER Wildfire 4.0在操作的易用性上又进一步得到提高。本书按照循序渐进、学以致用的原则，以通俗易懂的语言、丰富翔实的图例、重点难点的提示及经验技巧的介绍，引导读者学习使用Pro／ENGINEER Wildfire三维设计软件。 本书作者有近9年使用Pro／E（Pro／ENGINEER的简称）软件开发产品的应用经验，长期从事Pro／E企业培训与个人培训。 本书适于中等专业以上的读者学习Pro／E三维零件设计技术，全书内容丰富、紧密联系工程实践，力图使读者快速入门，并逐步应用于自己的设计工作中。,北京交通大学出版社,¥29.70,12条评论,width: 80%;

前沿文化, /2013-01-01,精彩案例学专题 1DVD多媒体教学光盘包含所有案例的素材文件和*终效果文件，还收录了大部分案例的操作视频，共160个，演示时间长达420分钟业内资深设计师精心编写！！*实用知识快速掌握！！ 内容全面全面覆盖AutoCAD辅助设计的各种类型应用，又在其中渗透了设计理念、创意思想、实际工作经验和软件技巧，让读者学会AutoCAD2012的同时迅速掌握实际应用能力 讲解细致全书讲解图文对应，每个案例均设有“效果展示”与“案例分析”，并给出了详细的制作步骤，对于关键操作还在图片上进行了清晰的标注，让读者准确无误地掌握技能，提高学习效率案例驱动本书将软件与实际应用直接挂钩，先明确用途再列举案例，学习效果事半功倍。全书包含128个案例，所选内容均来源于实际应用，以帮助读者全面掌握AutoCAD2012的软件操作与设计能力 循序渐进本书在每章的,科学出版社,¥38.70,12条评论,width: 90%;

彭超, /2013-06-01,《新世纪书局·AutoCAD 2013基础教程》由国内资深AutoCAD教育与培训专家精心编著，紧扣行业标准，讲解细致、案例丰富，能完全满足在校师生的各种教学需求从绘图基本操作入手，循序渐进地讲解了图形绘制与编辑、模型渲染与输出等技术重点难点，每章配备上机实训、习题与思考。 ·超值多媒体光盘 ·160个素材文件 ·157个实例效果文件 ·28段70分钟视频教学录像 ·更有14个与本书章节配套的教学课件,科学出版社,¥25.20,12条评论,width: 90%;

孙海波, /2008-08-01,,,¥27.30,18条评论,width: 100%;

张日晶, /2010-01-01,,机械工业出版社,¥35.20,3条评论,width: 80%;

文杰书院, /2017-07-01,本书具有令人过目不忘的潜质！ 全新的阅读模式：看起来不累，学起来不繁琐，用起来更简单 进阶式学习体验：基础知识 专题课堂 实践经验与技巧 有问必答 多样化学习方式：看书学，上网学，用手机自学 全方位技术指导：PC网站 手机网站 微信公众号 QQ群交流 多元化知识拓展：免费赠送配套视频教学课程、素材文件、PPT课件 一站式VIP服务：在官方网站免费学习各类技术文章和更多的视频课程,清华大学出版社,¥45.80,15条评论,width: 100%;

王致坚, /2015-03-01,,湖南大学出版社,¥33.80,4条评论,width: 0%;

天地书院, /2014-05-01,编辑推荐,机械工业出版社,¥41.30,6条评论,width: 100%;

丁宇涛, /2014-08-01,,北京航空航天大学出版社,¥12.10,6条评论,width: 100%;

吕长恩, /2009-03-01,本书在讲解AutoCAD常用命令和操作的基础上，辅以大量典型图例和综合实例，使读者在操作中学习，在实践中提高。,机械工业出版社,¥18.60,13条评论,width: 100%;

程静, /2013-08-01,《Pro/EngineerWildfire三维造型与虚拟装配》可作为机械类CAD等级考试培训用书、计算机辅助技术应用工程师的培训教材，也可作为从事产品开发设计工作的工程设计人员、高等院校师生的参考书。,国防工业出版社,¥27.70,14条评论,width: 100%;

张云杰, /2016-02-01,丛书特色： 设计师职业培训教程 丛书拥有完善的知识体系和教学套路，按照教学天数和课时进行安排，采用阶梯式学习方法，对设计专业知识、软件的构架、应用方向以及命令操作都进行了详尽的讲解，循序渐进地提高读者的应用能力。 编辑推荐：本书将设计项目时的思路、流程、方法和技巧、操作步骤面对面地与读者交流，是广大读者快速掌握应用软件的自学实用指导书。图书还配备了交互式多媒体教学演示光盘，将案例制作过程制作为多媒体视频进行讲解，有从教多年的专业讲师全程多媒体语音视频跟踪教学，便于读者学习使用。本书还提供了网络的免费技术支持，欢迎大家登录云杰漫步多媒体科技的网上技术论坛进行交流。论坛分为多个专业的设计板块，可以为读者提供实时的软件技术支持，解答读者问题。,清华大学出版社,¥38.70,12条评论,width: 100%;

杨月英, /2009-09-01,,中国建材工业出版社,¥17.30,17条评论,width: 80%;

王慧, /2012-09-01,1.书中实例均为工程实例，使学生能在课堂学习实际的工作技能。 2.由实力强大的工作室负责制作配套素材。3.畅销书作者承担编写任务，教材质量相对较高。,人民邮电出版社,¥25.50,6条评论,width: 0%;

魏峥, /2009-01-01,,清华大学出版社,¥28.00,47条评论,width: 100%;

张忠蓉, /2015-01-01,,机械工业出版社,¥25.00,5条评论,width: 0%;

孙小捞, /2015-03-01,本书作者具有丰富的教学实践经验，曾经出版的《AutoCAD2007中文版基础教程》和《Pro/ENGINEER Wildfire 4.0中文版教程》都受到了极大的好评，被很多高校采用作为教材。对于工程技术人员来说也是一本很好的学习工具书。,化学工业出版社,¥38.70,30条评论,width: 100%;

孙以栋, /2007-12-01,,中国建筑工业出版社,¥60.00,1条评论,width: 0%;

曾刚, /2012-04-01,《AutoCAD建筑设计与绘图实用教程(计算机辅助设计与工程绘图类2012版21世纪高等学校精品规划教材)》编著者曾刚 曹学强。 《autocad建筑设计与绘图实用教程：2012版》可作为高等院校学生的autocad建筑设计教材，也可作为autocad技术培训教材，还可供工程技术人员、autocad考试人员参考。,水利水电出版社,¥27.60,2条评论,width: 0%;

吴迎春, /2011-03-01,,中国铁道出版社,¥40.70,12条评论,width: 80%;

杨松林, /2013-09-01,,化学工业出版社,¥29.60,14条评论,width: 0%;

张云杰, /2012-10-01,*完整、专业的知识体系：多个行业应用的典型案例，全面专业。 *典型、实用的案例技巧：多个案例加技巧，经典实用。 *详尽、高清的图解教学：1400多张高清的图片，一目了然。 *超值、贴心的光盘资源：含所有素材与效果文件、教学视频。,清华大学出版社,¥35.50,47条评论,width: 100%;

姜军, /2009-10-01,,人民邮电出版社,¥20.10,3条评论,width: 0%;

张效伟, /2012-05-01,张效伟、邵景玲主编的《AutoCAD2012绘制园林图(含上机指导)》主要包括AutocAD 2012的基本知识、基本操作、常用绘图及编辑命令、注写文字、尺寸标注、图块参照、图形输出及三维实体造型和3ds MAx、Photoshp处理等内容。详细讲解景观图例、景墙、园路铺装、亭台楼阁、花池座椅、喷泉水池、休息廊架、景观桥、园林山石、游园绿化、小区规划、路灯地灯、园林围墙、景观门等大量园林景观细部及构造图和施工设计图。,中国建材工业出版社,¥30.80,9条评论,width: 60%;

黄爱华, /2009-06-01,l 本书将注重图文搭配、注重实用 l 本书将注重各章节之间的关联性，结构合理、层次清晰 l 本书将注重对学生技能和综合素质培养，以解决学生理论与生产实际脱节的矛盾。 Mastercam基础教程（第3版）,清华大学出版社,¥24.00,17条评论,width: 100%;

刘荣平, /2012-09-01,《服装CAD技术(第2版)》由刘荣平和李金强主编，在结构上，本书仍分上、下篇两中部分，分别以爱科和PGM两十软件为裁体进行介绍，以满足职业教育与企业焙训的需要。在内容上主要是介绍软件的具体使用方法及应用，并配有具体的实例，反映了工学结合下对技能学习的要求，以培养技术应用型人才。对软件版本的选择，结合企业使用情况和院校使用的实际，仍然选择PGM9.6版本为基础进行绱写。,化学工业出版社,¥22.90,9条评论,width: 0%;

李玉炜, /2006-03-01,,清华大学出版社,¥16.50,139条评论,width: 80%;

陈笑, /2015-02-01,陈笑编著的这本《AutoCAD2015绘图入门与实战（全彩印刷超值畅销版）》从读者的学习兴趣和实际需求出发，合理安排知识结构，由浅入深、循序渐进，通过图文并茂的方式讲解AutoCAD 2015的各种应用。全书共分为10章，主要内容如下：第1章介绍了AutoCAD2015的基础功能和基本知识；第2章介绍了AutoCAD绘图辅助工具；第3章介绍了使用AutoCAD绘制与编辑二维图形的方法；第4章介绍了在AutoCAD中使用文字与表格的方法；第5章介绍了图案填充、面域和图形信息；第6章介绍了标注图形尺寸的具体方法；第7章介绍了使用块与外部参照的方法；第8章介绍了使用AutoCAD创建与编辑三维图形的方法；第9章介绍了在AutoCAD中观察与渲染三维图形的方法；第10章介绍了AutoCAD设计中，图形的打印输出和发布。本书附赠一张DVD多媒体教学光盘，其中包含约18小时与图书内容同步的视频教学录像。,清华大学出版社,¥33.10,14条评论,width: 100%;

贾京生, /2011-10-01,,清华大学出版社,¥52.30,9条评论,width: 80%;

邱志惠, /2010-12-01,,西安电子科技大学出版社,¥27.60,12条评论,width: 80%;

庄竞, /2007-07-01,,化学工业出版社,¥16.60,14条评论,width: 100%;

李波, /2015-01-01,（1）版式新颖，美观大方——加彩插，特殊提示。 （2）结构清晰，目标明确——按章进行归类，每个技巧目标明确。 （3）内容丰富，实用性强——本书229个技巧，含盖AutoCAD在园林设计方面的主要功能，针对行业具体应用进行综合讲解。 （4）讲解细致，图解步骤——步骤采用多图组合、步骤编号方式进行组排，一目了然。,电子工业出版社,¥51.30,16条评论,width: 100%;

汤春雨, /2010-08-01,本教材以培养计算机绘图能力为宗旨，以提高学生的职业能力为目标，教材内容以单元项目、任务的形式给出，每一个单元都有明确的知识点和能力目标。学生学习并掌握所有的单元项目内容即可达到本学科培养目标的要求。把“CAD技能等级考试”必考内容作为重点，融人到教材及练习题中，以满足“CAD技能等级考试”的需要。根据编者多年的教学经验，对每个单元的疑点问题、难以理解的问题以及容易忽视的问题都有相应的提示，以达到消化知识点、实现能力目标之目的。在本教材各单元的练习题中，红色图线或尺寸等为题中答案。以方便学生在用计算机绘图的同时，也能强化机械制图的知识。真正使计算机绘图成为机械制图的工具。,天津大学出版社,¥31.60,3条评论,width: 0%;

程燕军, /2010-01-01,,北京理工大学出版社,¥31.40,3条评论,width: 0%;

关振宇, /2009-06-01,注重基础，内容丰富，知识全面，精心设计案例，体现主要知识点，紧密联系实际，培养解决问题能力。,人民邮电出版社,¥25.20,5条评论,width: 0%;

王芳, /2011-01-01,,北京交通大学出版社,¥21.00,52条评论,width: 90%;

张涛, /2013-08-01,"AutoCAD **版本 , *全的 AutoCAD 大百科，累计畅销 5 年",清华大学出版社,¥29.00,18条评论,width: 100%;

钱敬平, /2011-12-01,在日益全球化的中国一些世界著名的技术巨子要赢在中国，至少应有两项作为，一为中国企业的全球化竞争力提供及时有效的技术服务，二为中国学子的全球化竞争力提供及时有效的技术教育 建筑数字技术的发展曰新月异，而作为全球**的设计软件公司欧特克（Autodesk）公司很高兴能为此系列教材的编写提供一系列**版的设计软件和相关技术资料欧特克公司也很乐意将新一代的数字化设计创意技术，及时分享给中国学子而本系列教材的问世，再次表明欧特克公司的技术为助力中国学子所迈出的新一步。 震惊全球的中国制造业，迄今只是证明了一部分中国人制造产品的非凡能力。而中国设计创意产业所潜藏的雄心与伟力，将有赖于新一代中国学子创世纪般的作为。欧特克公司有幸能为风华正茂的中国学子提供世界先进的数字化设计创意技术一同成就,中国建筑工业出版社,¥33.10,38条评论,width: 100%;

袁淑敏, /2014-11-01,本书为一本EDIUS从入门到精通宝典，书中通过6大篇幅内容安排＋10大案例实战精通＋19大专题技术精读＋260个技能实例演练＋280个专家提醒放送＋570多分钟视频演示＋2600款超值素材赠送＋3220张图片辅助说明，对EDIUS的各项核心技术与精髓内容进行了全面且详细的讲解，可以有效的帮助读者在最短的时间内从入门到精通软件，从新手成为视频制作高手。,清华大学出版社,¥43.45,1条评论,width: 0%;

詹熙达, /2012-09-01,《CATIAV5R20钣金设计实例精解(附光盘)》由詹熙达主编，是进一步学习CATIAV5R20钣金设计的实例图书，其特色如下：·实例丰富，与其他的同类书籍相比，包括更多的钣金实例和设计方法，尤其是书中的“电脑机箱的自顶向下设计”实例(约100页的篇幅)，方法独特，令人耳目一新，对读者的实际设计具有很好的指导和借鉴作用。·写法独特，紧贴CATIA’V5R20的实际操作界面，采用软件中真实的对话框、按钮和图标等进行讲解，使读者能够直观、准确地操作软件进行学习。·附加值高，本书附带2张多媒体DVD学习光盘，制作了131个设计技巧和具有针对性实例的教学视频并进行了详细的语音讲解，时间长达15个小时，2张DVD光盘教学文件容量共计6.1GB，可以帮助读者轻松、高效地学习。,机械工业出版社,¥41.30,67条评论,width: 90%;

刘娜, /2015-06-01,1.本书从实用角度出发，结合具体实例全面介绍了利用CATIA V5R21进行设计的方法和步骤。 2.随书配送了多媒体光盘。光盘中包含全书讲解实例和练习实例的源文件素材及其相应的操作视频。,机械工业出版社,¥35.90,7条评论,width: 100%;

龙飞, /2013-01-01,,化学工业出版社,¥40.00,47条评论,width: 100%;

王威仪, /2012-05-01,"div style=""word-break: break-all; word-wrap: break-word;"" id= ""bjtj""> 本书以日升NacPro服装CAD系统和富怡服装CAD系统V8版本为基础，采用由易到难的方式叙述。整个内容划分为：理论篇、基础篇、实践篇。每个部分两个软件采用了平行讲述的方式进行，旨在使读者不仅能掌握两个软件的使用方法，更重要的是能够总结出服装CAD软件的基本操作规律，做到举一反三，融会贯通。",水利水电出版社,¥24.70,13条评论,width: 90%;

丁燕, /2015-01-01,本书提供配套电子课件；适合工科类高等学校机械、房屋建筑、水利及相近专业；每个教学单元后都有基本操作训练和工程绘图训练的上机练习内容，每个工程绘图训练题目都有详细的练习指导,电子工业出版社,¥27.50,6条评论,width: 0%;

姜鹏, /2009-06-01,引入世界**教学理念，特别适合作为教材；由浅入深，循序渐进，实例丰富，极易上手；以应用为等向，以实际操作为手段，即学即用；精讲天正建筑和AutoCAD绘图基础操作；轴网、柱子、墙体、门窗、楼梯和室外设施；房间、屋顶、文字、表格、尺寸和符号标注；立面、剖面、布图与输出……，一个都不能少；选择本书，你就是明天的天正建筑绘图高手。,中航书苑文化传媒（北京）有限公司,¥20.80,0条评论,width: 0%;

郭术义, /2015-06-01,,科学出版社,¥59.50,3条评论,width: 0%;

段银利, /2010-08-01,暂时没有内容,航空工业出版社,¥20.50,0条评论,width: 0%;

胡仁喜, /2013-05-01,,电子工业出版社,¥41.30,13条评论,width: 100%;

麓山文化, /2016-10-14,,机械工业出版社,¥54.50,10条评论,width: 0%;

史岩, /2013-05-01,本书是高职高专土木工程CAD制图课程的配套教学用书，教材编写详尽，内容全面,华中科技大学出版社,¥31.40,17条评论,width: 100%;

周剑, /2006-05-01,,兵器工业出版社,¥26.90,9条评论,width: 100%;

李波, /2013-04-01,更多精彩：,机械工业出版社,¥44.90,19条评论,width: 100%;

赵太平, /2011-01-01,,北京理工大学出版社,¥20.70,4条评论,width: 0%;

闫文平, /2016-02-15,,机械工业出版社,¥30.60,4条评论,width: 0%;

林梧, /2014-01-01,,中国传媒大学出版社,¥21.60,5条评论,width: 0%;

谭雪松, /2009-06-01,,人民邮电出版社,¥21.30,5条评论,width: 20%;

郑阿奇, /2012-01-01,,电子工业出版社,¥38.70,30条评论,width: 80%;

谢龙汉, /2013-03-01,,电子工业出版社,¥38.00,8条评论,width: 20%;

胜英杰, /2012-07-01,AutoCAD软件的多个版本状况不再成为读者的困扰，胜英杰、程光远编著的《21小时学通AutoCAD（第2版）》可以帮助读者理解AutoCAD软件的本质功能，同时也能了解到各个版本的各自特点，从而因地制宜，学会绘图。本书收录了AutoCAD软件*基础、*常用的软件功能，同时兼顾一些更新颖实用的新版本功能，使读者花费*少的经济成本，快速学通软件的使用。有了本书，可以轻松应对各种版本——甚至AutoCAD未来新的升级版本。,电子工业出版社,¥34.40,11条评论,width: 100%;

杜平安, /2010-09-01,,清华大学出版社,¥29.80,34条评论,width: 100%;

华诚科技, /2011-01-01,,机械工业出版社,¥47.60,42条评论,width: 90%;

张日晶, /2012-01-01,,机械工业出版社,¥41.80,5条评论,width: 80%;

胡仁喜, /2011-10-01,胡仁喜、张日晶、刘昌丽编著的《中文版AutoCAD2012室内装潢设计标准实例教程》由室内装潢设计专家和CAD教学专家胡仁喜、张日晶和刘昌丽执笔编写。提供了77个典型室内设计范例，以及住宅平面图、顶棚布置图、地面装饰图、住宅立面图、别墅室内设计图5类大型案例，将基础知识融于实际操作之中，让读者体验职业需求。同时，提供范例的操作步骤和设计思路，不仅知其然，更知其所以然。每章附带精心挑选的上机实验，在巩固所学知识的同时更提高了设计技能。,科学出版社,¥39.30,74条评论,width: 90%;

邹劲, /2002-07-01,,哈尔滨工程大学出版社,¥17.00,24条评论,width: 90%;

胡仁喜, /2016-09-19,,机械工业出版社,¥62.30,2条评论,width: 0%;

高立新, /2010-08-01,本书以实际电子产品的设计工作过程为主线设计学习情境，选择三极管放大器、抢答器、单片机控制板设计项目作为载体。通过工作过程导向的项目训练，使学生逐步掌握使用Protel DXP 2004绘制电路原理图、电路仿真、设计印刷电路板的步骤、方法及技巧，掌握电子CAD设计的技能。任务的难度遵循“由浅入深”的原则，由单一的模拟电子电路设计、数字电子电路设计，到综合的单片机控制电子系统设计。在每一个任务实例后，附有相关的实训练习和课后练习，并给出了操作要点提示，通过练习进一步理解、巩固和提高。,科学出版社,¥16.50,40条评论,width: 90%;

天地书院, /2016-01-21,本书具有结构清晰、语言精练、针对性强、适用面广等特点。本书适用于大学本科、专科、高职高专、中等职业学校的教师和学生，也可作为园林景观设计相关行业的培训教材。,机械工业出版社,¥39.30,7条评论,width: 100%;

廖希亮, /2011-03-01,,清华大学出版社,¥30.60,5条评论,width: 0%;

陈桂林, /2012-01-01,依托富怡服装CAD软件V8版本为基础平台 着重介绍女装的工业制板、推板、排料等操作 按照企业工业化服装CAD制板的模式进行编写 配有结构图、裁片图、放码图，再结合富怡服装CAD软件的各种功能 以具体的操作步骤指导读者进行女装CAD制板,中国纺织出版社,¥27.00,59条评论,width: 90%;

任昭蓉, /2010-08-01,,上海科学技术出版社,¥17.30,2条评论,width: 0%;

麓山文化, /2013-08-01,,机械工业出版社,¥37.90,25条评论,width: 100%;

李志国, /2009-05-01,12段全程配音教学视频，40个完整UG机械设计实例，80个UG机械设计素材文件，附赠正版TurboCAD安装软件。,清华大学出版社,¥38.70,37条评论,width: 90%;

丁淑辉, /2010-10-01,,清华大学出版社,¥34.00,44条评论,width: 80%;

前沿文化, /2012-10-01,·内容全面 全书全面系统地讲解了AutoCAD 2012的基本操作，完全包括了AutoCAD2012*实用、*常用的功能，基本覆盖了AutoCAD的热点问题与关键技术，能够满足您学习、工作中的各种需求。·讲解清晰全书讲解图文对应，并且在图片上清晰地标注了关键操作，使您在学习中达到事半功倍的效果。·案例丰富全书包含272个案例，所选内容均来源于实际应用，有的是作者教学中讲解的典型案例，有的是专业设计人员的应用案例，令您全面掌握AutoCAD2012的功能。·注重实践全书注重对您实践技能的培养，在272个案例之外，还设置了55个“新手练兵”环节，助您迅速巩固所学知识，更加有效率地掌握AutoCAD2012。,科学出版社,¥54.50,13条评论,width: 100%;

王征, /2013-09-01,从零开始、由浅入深、循序渐进地讲解 AutoCAD2013 的基本知识和使用方法,清华大学出版社,¥23.70,5条评论,width: 100%;

王敏, /2012-05-01,本书从全面提升设计与AutoCAD应用能力的角度出发，结合具体的案例来讲解如何利用AutoCAD2012进行工程设计，真正让读者懂得计算机辅助设计，从而独立地完成各种工程设计。本书可以作为AutoCAD初学者的快速入门教材，也可作为工程技术人员的参考工具书。,机械工业出版社,¥29.00,6条评论,width: 100%;

宋志国, /2009-01-01,,人民邮电出版社,¥22.10,7条评论,width: 100%;

胡建生, /2005-07-01,,化学工业出版社,¥21.30,5条评论,width: 80%;

昊秦陶, /2013-08-01,,西南师范大学出版社,¥27.00,4条评论,width: 0%;

陶元芳, /2012-04-01,,机械工业出版社,¥22.40,10条评论,width: 100%;

周京平, /2008-08-01,4大部分、20章，内容完整，结构严谨，规模宏大，198个案例的全程操练，性价比突出，一册在手，别无他求，一线实践经验的首次大公开，图片处理之精美，绝无公有，版式紧凑连贯，知识含量高。,科学出版社,¥41.30,26条评论,width: 90%;

钟日铭, /2010-03-01,零起点，易上手 紧扣专业，标准规范 重点突出，针对性强 快速步入土木建筑工程设计领域,清华大学出版社,¥37.90,56条评论,width: 90%;

白朝勤, /2010-12-01,本书以中文版AutoCAD 2009为基础，通过大量精选的实例，从基本的图形绘制、图形编辑进行介绍，然后介绍建筑平面图和建筑立面图等工程图样的绘制，使读者能在较短的时间内掌握AutoCAD 2009的绘图和编辑方法，并能灵活地运用绘图和编辑命令绘制各类专业图形。 本书共分14章，第1章介绍AutoCAD 2009基础知识；第2章介绍建筑绘图基础辅助技术；第3章介绍二维基本图形绘制；第4章介绍编辑基本图形对象；第5章介绍图层管理；第6章介绍文字标注与图形注释；第7章介绍尺寸标注；第8章介绍块、外部参照和设计中心；第9章介绍布局、打印出图和文件输出；第10章介绍三维绘图基础；第11～12章介绍AutoCAD中的三维绘图功能，对基本三维图形的绘制及编辑修改功能进行了讲解；第13～14章介绍建筑制图的基础知识和建筑制图的特点及具有针对性的绘制方法。,中国铁道出版社,¥38.90,5条评论,width: 100%;

郭慧, /2012-09-01,,华东理工大学出版社,¥28.40,11条评论,width: 100%;

楼京京, /2012-10-01,(理论→实例→上机→习题)4阶段教学模式 任务驱动的讲解方式，方便学习和教学 众多典型的实例操作，注重培养动手能力 PPT电子教案及素材免费下载，专业的网上技术支持,清华大学出版社,¥21.00,20条评论,width: 100%;

郑阿奇, /2015-09-01,,机械工业出版社,¥33.40,17条评论,width: 100%;

博创设计坊, /2008-06-01,以实例形式贯穿讲解过程，增强了本书的可读性和可用性。 扩展知识进一步巩固所学知识，提升实用技巧，轻松进阶。 全程配音教学视频文件，全书实例完整源文件。 丛书特色： 打造Pro/ENGINEER专业培训的典范，涉及到Pro/ENGINEER基础培训及应用培训两大方面；重点突出，结构合理，语言简洁，书中图文并茂，操作步骤详尽；实例丰富，应用性强，具有很强的指导加以辅助讲解，并穿插着大量的软件操作技能和专业规范、工程标准等，能够快速地引导读者步入专业设计工程师的行业，帮助解决工程设计中的实际问题。,清华大学出版社,¥40.80,34条评论,width: 90%;

云海科技, /2013-03-01,本书是一本系统介绍如何使用AutoCAD 2013进行建筑设计的专业教程，其特点如下：技术讲解全面：形成原理、绘制内容、识读方法，AutoCAD初学者轻松起步！ 8大建筑主题：建筑平面图、立面图、剖面图、详图等，各类建筑绘图一网打尽！典型案例实战：60多套建筑图纸+100个课堂小案例，实战才是硬道理！专业经验点拨：50余个专家提醒、实战技巧与经验倾情放松，学习过程不再绕路！高清视频演示：88段长达500分钟的高清语音教学视频，学习效率轻松翻倍！,化学工业出版社,¥28.90,12条评论,width: 100%;

胡可, /2010-07-01,,同济大学出版社,¥28.40,22条评论,width: 80%;

刘晓红, /2010-12-01,,清华大学出版社,¥30.60,9条评论,width: 0%;

北京兆迪科技有限公司, /2016-03-18,畅销AutoCAD图书升级版强势来袭， AutoCAD一线工程师倾力推荐，让你在短时间内成为AutoCAD机械设计的高手。实例丰富。与其他同类书籍相比，包含更多的实例，选用的实例都是常用的标准件和典型零件，对于读者的实际产品设计具有很好的指导和借鉴作用。讲解详细。条理清晰，图文并茂，保证自学的读者能独立学习。写法独特。采用AutoCAD 2016软件中真实的对话框和按钮等进行讲解，使初学者能够直观、准确地操作软件，从而大大提高学习效率。附加值高。本书附带1张多媒体DVD学习光盘，制作了大量AutoCAD应用技巧和具有针对性的实例教学视频，并进行了详细的语音讲解，可以帮助读者轻松、高效地学习。,机械工业出版社,¥47.20,20条评论,width: 100%;

蔡汉明, /2010-06-01,"书中增加的实例均为工程实例，使学生能在课堂学习实际的工作技能。 每章按照""""工程实例+操作过程（介绍相关知识）""""的模式编写，符合目前教师对任务驱动、案例教学模式教材的需求。 *后一章给出完整工程实例，使学生学会如何在实际工作中运用所学知识。",人民邮电出版社,¥27.20,13条评论,width: 70%;

北京兆迪科技有限公司, /2013-01-01,,机械工业出版社,¥41.30,40条评论,width: 100%;

宋凌珺, /2012-05-01,,清华大学出版社,¥32.30,9条评论,width: 100%;

黄飚, /2015-04-01,,重庆大学出版社,¥27.20,4条评论,width: 0%;

袁和法, /2008-08-01,,北京理工大学出版社,¥27.60,4条评论,width: 0%;

徐文华, /2008-07-01,,北京理工大学出版社,¥27.70,1条评论,width: 0%;

宋秀芬, /2015-03-01,本教材是经全国职业教育教材审定委员会审定通过的“十二五”职业教育***规划教材。书后配有教学光盘，可以辅助任课教师进行多媒体教学以及帮助学生自学。 本教材在第1版的基础上，对有关系统发展的新技术、新设备的内容进行了补充和修改；对教材的教学内容顺序进行了调整，知识先易后难，使学生在学习过程中先遇到问题，再去探索、寻求解答，也就是先提出问题，再解决问题，以提高学生的学习兴趣。,中国纺织出版社,¥25.90,1条评论,width: 0%;

张春红, /2017-01-01,,电子工业出版社,¥38.30,17条评论,width: 100%;

李敏虹, /2014-05-01,,海洋出版社,¥30.00,5条评论,width: 100%;

孙建甫, /2006-01-01,,冶金工业出版社,¥58.70,21条评论,width: 100%;

华孟楠, /2013-05-01,,中国建筑工业出版社,¥18.20,1条评论,width: 0%;

徐友军, /2012-08-01,,上海交通大学出版社,¥30.10,7条评论,width: 100%;

殷国富, /2012-01-01,,化学工业出版社,¥32.70,7条评论,width: 0%;

佟以丹, /2012-12-01,,化学工业出版社,¥15.10,21条评论,width: 100%;

胡仁喜, /2016-11-17,,机械工业出版社,¥93.90,12条评论,width: 100%;

北京兆迪科技有限公司, /2014-04-01,1、内容全面，涵盖了产品设计的零件创建（含曲面、钣金设计）、产品装配、工程图制作、动画设计、运动仿真与分析、模具设计和数控编程与加工的全过程。2、前呼后应，浑然一体。3、实例、范例、案例丰富。4、讲解详细，条理清晰。5、写法独特。6、附加值极高，本书附带两张多媒体DVD教学光盘。,电子工业出版社,¥34.74,9条评论,width: 100%;

王彦惠, /2009-01-01,,黄河水利出版社,¥9.00,37条评论,width: 80%;

曾旭东, /2007-06-01,,中国建筑工业出版社,¥29.00,57条评论,width: 80%;

